GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1460852792	2022-06-16 21:43:29.752561	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Langohr Campground	L1235908	H	45.5344463	-111.0164273	2022-06-16	08:05:00	obsr135073	S113091228	Traveling	P22	EBIRD_VINS	26	1.207		2	1	G8563550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463043586	2022-06-19 20:47:37.36889	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Spanish Creek Rd.--Lower 5 miles	L2888305	H	45.4989897	-111.3219202	2022-06-19	10:16:00	obsr3253226	S113319881	Traveling	P22	EBIRD	25	0.459		6	0	G8576420	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1468373456	2022-06-27 20:43:03.496063	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Deer Creek	L1802842	H	45.2991959	-111.2037508	2022-06-27	07:28:00	obsr350685	S113911751	Traveling	P22	EBIRD	59	1.185		2	1	G8610303	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1455246186	2022-06-09 13:38:37.089853	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Sourdough Canyon Trail	L2690630	H	45.5901048	-111.0253179	2022-06-09	09:39:00	obsr523364	S112530806	Traveling	P22	EBIRD	62	1.541		2	1	G8531368	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463092934	2022-06-19 23:24:01.471588	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Bracket Creek Trail	L11971200	H	45.8587046	-110.8799310	2022-06-18	20:17:00	obsr231897	S113324861	Traveling	P22	EBIRD	66	2.012		2	1	G8577024	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1473555175	2022-07-05 09:44:19.058164	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Gallatin Rd	L19993733	P	45.4757437	-111.2672912	2022-06-30	19:15:00	obsr556380	S114459686	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1460303432	2022-11-01 21:08:13.434416	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon--Mile Marker 5	L19663447	P	45.5425290	-111.0282580	2022-06-14	17:11:00	obsr1101317	S113035173	Stationary	P21	EBIRD	15			8	1	G8560803	1	1	0			Great views of a bird in the stream.	
URN:CornellLabOfOrnithology:EBIRD:OBS1465240749	2023-03-23 17:24:42.221954	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1				Unknown Sex, Juvenile (1)	United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Langohr Campground	L1235908	H	45.5344463	-111.0164273	2022-06-22	16:19:00	obsr229335	S113584750	Traveling	P22	EBIRD	30	0.322		15	1	G8589106	1	1	0			Prolonged views of this iconic bird	
URN:CornellLabOfOrnithology:EBIRD:OBS1473353391	2022-11-01 21:08:13.434416	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon--Mile Marker 5	L19663447	P	45.5425290	-111.0282580	2022-06-14	17:11:00	obsr936388	S114439535	Stationary	P21	EBIRD	15			8	1	G8560803	1	1	0			Great views of a bird in the stream.	
URN:CornellLabOfOrnithology:EBIRD:OBS1464660835	2022-06-22 06:55:47.180037	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Monforton School	L4121106	P	45.6746726	-111.1725426	2022-06-01	13:15:00	obsr592594	S113523867	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463010204	2022-06-19 19:52:48.465564	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Spanish Creek Rd.--Lower 5 miles	L2888305	H	45.4989897	-111.3219202	2022-06-19	10:16:00	obsr1366811	S113315591	Traveling	P22	EBIRD	25	0.459		6	0	G8576420	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1464427203	2022-06-21 19:33:37.105423	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Bozeman US-MT 45.54309, -111.03201	L19765718	P	45.5430890	-111.0320110	2022-06-21	10:28:00	obsr345677	S113489750	Stationary	P21	EBIRD	6			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1525309716	2022-09-24 18:26:05.091605	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2022-06-01	08:01:00	obsr1119177	S119359423	Traveling	P22	EBIRD	190	2.931		2	1	G8949896	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1459823603	2022-06-15 09:45:02.851681	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Duck Creek	L19579345	P	44.7780070	-111.1020580	2022-06-15	07:44:00	obsr2974210	S112985771	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1465224245	2023-03-23 17:24:42.221954	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1				Unknown Sex, Juvenile (1)	United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Langohr Campground	L1235908	H	45.5344463	-111.0164273	2022-06-22	16:19:00	obsr1447839	S113583456	Traveling	P22	EBIRD	30	0.322		15	1	G8589106	1	1	0			Prolonged views of this iconic bird	
URN:CornellLabOfOrnithology:EBIRD:OBS1469034142	2022-06-28 15:42:20.076163	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Sourdough Canyon Trail	L2690630	H	45.5901048	-111.0253179	2022-06-28	11:57:00	obsr3235402	S113982749	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1464445884	2022-06-21 20:16:41.339581	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				X					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Sourdough Nature Trail	L1235897	H	45.6398026	-111.0306966	2022-06-21	13:36:00	obsr3241662	S113492487	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1462681715	2022-06-19 14:14:06.728723	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Storm Castle Trail	L1624857	H	45.4471553	-111.2234458	2022-06-19	09:08:00	obsr231897	S113278141	Traveling	P22	EBIRD	52	0.209		2	1	G8574428	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463337536	2022-06-20 09:58:47.715213	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-06-01	06:45:00	obsr2713368	S113348674	Traveling	P22	EBIRD	91	2.749		1	1	G8565454	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1461834409	2022-07-09 14:09:16.613788	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Sourdough Canyon Trail	L2690630	H	45.5901048	-111.0253179	2022-06-17	13:36:00	obsr347537	S113189439	Traveling	P22	EBIRD	108	2.205		2	1	G8569232	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1462705545	2022-06-19 14:14:06.728723	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Storm Castle Trail	L1624857	H	45.4471553	-111.2234458	2022-06-19	09:08:00	obsr751176	S113280689	Traveling	P22	EBIRD	52	0.209		2	1	G8574428	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1460781598	2022-11-01 21:08:13.434416	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon--Mile Marker 5	L19663447	P	45.5425290	-111.0282580	2022-06-14	17:11:00	obsr803798	S113082534	Stationary	P21	EBIRD	15			8	1	G8560803	1	1	0			Great views of a bird in the stream.	
URN:CornellLabOfOrnithology:EBIRD:OBS1485231094	2022-07-24 11:52:42.841863	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			North Fork Rd--Big Sky, MT	L15553529	P	45.2913335	-111.3363968	2022-07-24	06:31:00	obsr1193825	S115673922	Traveling	P22	EBIRD	197	8.537		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1492058032	2022-08-13 19:00:22.32973	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Bodhi Farms	L20425497	P	45.5725361	-111.1342621	2022-07-29	06:00:00	obsr730194	S116348411	Traveling	P22	EBIRD	120	1.500		1	1		0	1	0		Walking around the perimeter of the farm, as well as listening along nearby S. Cottonwood Rd		
URN:CornellLabOfOrnithology:EBIRD:OBS1473174260	2022-07-20 21:00:22.884865	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Grotto Falls Area	L1235891	H	45.4442652	-110.9627295	2022-07-04	13:46:00	obsr1236910	S114419144	Traveling	P22	EBIRD	60	4.828		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1472700500	2022-07-18 17:39:44.946528	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Gallatin Road, Gallatin Gateway, Montana, US (45.179, -111.24)	L19971369	P	45.1794583	-111.2402525	2022-07-03	18:31:00	obsr580646	S114366230	Traveling	P22	EBIRD	13	0.338		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1475493796	2022-07-08 14:22:22.75338	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Swan Creek	L3048742	H	45.3732745	-111.1544752	2022-07-08	08:01:00	obsr509419	S114660741	Traveling	P22	EBIRD	52	2.251		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1498165262	2022-08-14 15:43:27.279819	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Wheeler Gulch	L6232544	P	45.5106837	-111.0651212	2022-07-12	09:35:00	obsr1448450	S116931172	Traveling	P22	EBIRD	395	12.070		2	1	G8792336	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1481466534	2022-07-19 17:37:27.545257	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Chestnut Mountain Trail	L2956185	H	45.6448600	-110.8808300	2022-07-17	11:08:00	obsr510129	S115298025	Traveling	P22	EBIRD	37	0.209		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1479341695	2022-07-14 17:26:04.580828	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon Road--from the gate to Langhor Campground	L14326542	P	45.5422499	-111.0378543	2022-07-14	10:16:00	obsr247322	S115069106	Traveling	P22	EBIRD	25	6.437		1	1		0	1	0		73 f, sunny.  Biking		
URN:CornellLabOfOrnithology:EBIRD:OBS1475493639	2022-07-08 14:23:50.891227	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Swan Creek	L3048742	H	45.3732745	-111.1544752	2022-07-07	18:14:00	obsr509419	S114660820	Traveling	P22	EBIRD	125	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1478453429	2022-08-14 15:43:27.279819	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Wheeler Gulch	L6232544	P	45.5106837	-111.0651212	2022-07-12	09:35:00	obsr247322	S114972532	Traveling	P22	EBIRD	395	12.070		2	1	G8792336	0	1	0		66-83 f, sunny.  Up the gulch to the top then to an overlook facing SW.		
URN:CornellLabOfOrnithology:EBIRD:OBS1508128901	2022-08-30 23:53:34.767037	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			North Fork Rd--Big Sky, MT	L15553529	P	45.2913335	-111.3363968	2022-08-30	07:18:00	obsr1193825	S117811645	Stationary	P21	EBIRD	119			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1491893064	2022-08-09 23:55:33.021841	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Ousel Falls Trail	L2202780	H	45.2439836	-111.3311148	2022-08-04	11:31:00	obsr457294	S116331126	Traveling	P22	EBIRD	71	3.541		2	1	G8774896	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1498290187	2022-08-14 19:12:27.403771	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Bracket Creek Trail	L11971200	H	45.8587046	-110.8799310	2022-08-14	13:57:00	obsr2282024	S116944526	Traveling	P22	EBIRD	128	4.654		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1492538455	2022-08-05 18:36:32.562925	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Middle Cottonwood Canyon Trail	L2221192	H	45.7659500	-110.9829300	2022-08-05	13:50:00	obsr308069	S116394629	Traveling	P22	EBIRD	103	1.931		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1504451694	2022-08-24 15:54:48.29119	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Ousel Falls Trail	L2202780	H	45.2439836	-111.3311148	2022-08-23	13:46:00	obsr1790524	S117500601	Traveling	P22	EBIRD	70	2.736		1	1		1	1	0			Lifer :) Alone foraging in the stream	
URN:CornellLabOfOrnithology:EBIRD:OBS1495228357	2022-08-09 23:55:33.021841	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Ousel Falls Trail	L2202780	H	45.2439836	-111.3311148	2022-08-04	11:31:00	obsr419321	S116646237	Traveling	P22	EBIRD	71	3.541		2	1	G8774896	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1494863400	2022-08-09 13:34:22.308043	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Lick Creek Trail	L20483418	P	45.5060023	-110.9855117	2022-08-09	08:00:00	obsr563134	S116614352	Traveling	P22	EBIRD	150	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1496563165	2022-08-12 18:29:59.456462	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Emerald Lake Trail	L1373276	H	45.4577684	-110.9204630	2022-08-11	09:19:00	obsr247322	S116767523	Traveling	P22	EBIRD	122	7.242		1	1		0	1	0		58-70 f, mostly cloudy after an early morning shower.		
URN:CornellLabOfOrnithology:EBIRD:OBS1498821215	2023-01-04 18:06:48.508349	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		M trail	L15181115	P	45.7101840	-110.9727900	2022-08-15	10:56:00	obsr1740098	S116993967	Traveling	P22	EBIRD	117	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1490795015	2022-08-02 15:17:52.603958	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Middle Cottonwood Canyon Trail	L2221192	H	45.7659500	-110.9829300	2022-08-02	08:30:00	obsr563134	S116228502	Traveling	P22	EBIRD	240	4.828		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1496841260	2022-08-12 18:41:38.000756	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Creek Tr. #427 to Jct. with  Storm Castle Tr. #185	L2321051	H	45.4244920	-110.9601849	2022-08-11	09:05:00	obsr353965	S116807750	Traveling	P22	EBIRD	241	8.031		1	1		0	1	0		TH to Champagne Falls		
URN:CornellLabOfOrnithology:EBIRD:OBS1532458994	2022-10-04 22:45:14.49483	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Gallatin Gateway US-MT 45.39374, -110.96670	L21114192	P	45.3937400	-110.9666970	2022-09-23	15:47:00	obsr3080686	S119984311	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1514259794	2022-09-08 16:11:37.959346	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Cabin Creek Campground	L11730084	H	44.8709329	-111.3403181	2022-09-08	08:40:00	obsr238700	S118323459	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1528154630	2022-09-28 20:31:16.31596	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Mountainside KOA Campground	L6047554	H	44.6878472	-111.2527621	2022-09-28	16:30:00	obsr369680	S119610040	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1522821886	2022-09-21 02:26:19.578207	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2022-09-20	14:15:00	obsr731185	S119124844	Traveling	P22	EBIRD	60	0.805		1	1		0	1	0		Temperature in the upper 50's F, overcast, moderate breeze.		
URN:CornellLabOfOrnithology:EBIRD:OBS1513164657	2022-09-06 21:28:33.156229	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		Drinking Horse Trail	L2830287	H	45.7054900	-110.9743166	2022-09-06	14:29:00	obsr482278	S118243261	Traveling	P22	EBIRD	119	3.958		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1516638017	2022-09-11 20:23:55.305627	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				3					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Bozeman US-MT (45.4846,-110.9787)	L20854346	P	45.4846430	-110.9786640	2022-09-11	14:00:00	obsr132729	S118539344	Traveling	P22	EBIRD	120	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1522143928	2022-09-19 21:40:51.313567	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Gallatin Gateway US-MT 45.39659, -110.95535	L20943772	P	45.3965900	-110.9553490	2022-09-19	10:49:00	obsr3080686	S119064029	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1517009484	2022-09-12 12:06:27.499589	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			North Fork Rd--Big Sky, MT	L15553529	P	45.2913335	-111.3363968	2022-09-12	07:14:00	obsr1193825	S118568272	Traveling	P22	EBIRD	171	4.786		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1539178053	2023-02-10 15:46:00.486785	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Sourdough Nature Trail	L1235897	H	45.6398026	-111.0306966	2022-10-12	10:57:00	obsr545278	S120580204	Traveling	P22	EBIRD_MT	62	1.773		1	1		0	1	0		60’s, sunny	HO	
URN:CornellLabOfOrnithology:EBIRD:OBS1553518695	2022-11-02 17:03:10.781276	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-10-26	12:59:00	obsr535408	S121755428	Traveling	P22	EBIRD_PNW	53	1.769		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1550859030	2022-10-29 20:00:12.323855	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Gallatin River Marsh at Tepee Creek	L4737184	H	45.0605883	-111.1675072	2022-10-29	07:50:00	obsr280248	S121534954	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1550855332	2022-10-29 19:59:56.22111	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Bozeman US-MT 45.56164, -111.07102	L21389534	P	45.5616360	-111.0710170	2022-10-27	14:26:00	obsr280248	S121534946	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1550724631	2022-10-29 20:19:18.597562	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2022-10-29	13:55:00	obsr1730745	S121523905	Traveling	P22	EBIRD	55	1.206		2	1	G9109301	0	1	0		50 degrees F, sunny and calm		
URN:CornellLabOfOrnithology:EBIRD:OBS1536108278	2022-10-11 09:25:01.157959	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon Road @ 5 mile marker	L1614460	P	45.5389428	-111.0205989	2022-10-08	16:02:00	obsr86214	S120297416	Stationary	P21	EBIRD	9			2	1		1	1	0		A gorgeous 60 degree day.  Good color.  Known location for dipper.	Possibly a second but perhaps just splashing water.  No vocalizations.	
URN:CornellLabOfOrnithology:EBIRD:OBS1549226667	2022-10-27 13:26:21.76927	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-10-27	09:32:00	obsr1730745	S121399609	Traveling	P22	EBIRD	112	3.523		1	1		0	1	0		About 35 degrees F, cloudy and calm.		
URN:CornellLabOfOrnithology:EBIRD:OBS1549155094	2022-10-28 18:52:20.053436	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Gallatin Rd, Big Sky to West Yellowstone	L21364261	P	44.8291405	-111.0802649	2022-10-26	16:45:00	obsr330147	S121393615	Incidental	P20	EBIRD				2	0	G9104057	0	1	0		Birding along the drive from Big Sky to West Yellowstone		
URN:CornellLabOfOrnithology:EBIRD:OBS1551235578	2022-10-30 10:59:10.379438	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-10-30	08:02:00	obsr45736	S121563298	Traveling	P22	EBIRD	53	1.706		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1530858680	2022-10-02 14:46:13.544835	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Sourdough Nature Trail	L1235897	H	45.6398026	-111.0306966	2022-10-02	11:15:00	obsr563134	S119851428	Traveling	P22	EBIRD	70	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1548735457	2022-10-26 16:43:04.270149	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-10-26	13:08:00	obsr1730745	S121361511	Traveling	P22	EBIRD	87	2.251		1	1		0	1	0		41-43 degrees F, mostly sunny and calm.		
URN:CornellLabOfOrnithology:EBIRD:OBS1551255513	2022-10-30 11:21:02.064015	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Lava Lake trail	L772170	H	45.4061939	-111.2246042	2022-10-29	12:15:00	obsr366871	S121565131	Traveling	P22	EBIRD	196	10.992		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1550874077	2022-10-29 20:19:18.597562	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2022-10-29	13:55:00	obsr618240	S121535732	Traveling	P22	EBIRD	55	1.206		2	1	G9109301	0	1	0		50 degrees F, sunny and calm		
